sim_id,strategy,topology,nodes,seed,load,policy_type,policy_param,placement_success,time_s
1078,best-fit,hierarchical,50,3997,0.75,kill,0.01,0.8166666666666667,3.348
1079,best-fit,hierarchical,50,3997,0.75,kill,0.05,0.5127777777777778,2.993
1080,best-fit,hierarchical,50,3997,0.75,kill,0.1,0.46166666666666667,3.013
1081,best-fit,hierarchical,100,42,0.75,degrade,0.4,0.06666666666666667,6.596
1082,best-fit,hierarchical,100,42,0.75,degrade,0.5,0.08611111111111111,7.348
1083,best-fit,hierarchical,100,42,0.75,degrade,0.6,0.12111111111111111,9.262
1084,best-fit,hierarchical,100,42,0.75,kill,0.01,0.875,12.049
1085,best-fit,hierarchical,100,42,0.75,kill,0.05,0.5872222222222222,9.867
1086,best-fit,hierarchical,100,42,0.75,kill,0.1,0.44222222222222224,9.532
1087,best-fit,hierarchical,100,3997,0.75,degrade,0.4,0.06388888888888888,7.444
1088,best-fit,hierarchical,100,3997,0.75,degrade,0.5,0.08555555555555555,8.664
1089,best-fit,hierarchical,100,3997,0.75,degrade,0.6,0.11722222222222223,8.419
1090,best-fit,hierarchical,100,3997,0.75,kill,0.01,0.835,11.529
1091,best-fit,hierarchical,100,3997,0.75,kill,0.05,0.525,9.629
1092,best-fit,hierarchical,100,3997,0.75,kill,0.1,0.4855555555555556,9.442
1093,best-fit,hierarchical,300,42,0.75,degrade,0.4,0.06888888888888889,62.482
1094,best-fit,hierarchical,300,42,0.75,degrade,0.5,0.08777777777777777,69.539
1095,best-fit,hierarchical,300,42,0.75,degrade,0.6,0.12277777777777778,77.042
1096,best-fit,hierarchical,300,42,0.75,kill,0.01,0.775,88.232
1097,best-fit,hierarchical,300,42,0.75,kill,0.05,0.565,70.611
1098,best-fit,hierarchical,300,42,0.75,kill,0.1,0.4816666666666667,65.946
1099,best-fit,hierarchical,300,3997,0.75,degrade,0.4,0.065,67.538
1100,best-fit,hierarchical,300,3997,0.75,degrade,0.5,0.085,72.624
1101,best-fit,hierarchical,300,3997,0.75,degrade,0.6,0.12,85.266
1102,best-fit,hierarchical,300,3997,0.75,kill,0.01,0.85,95.427
1103,best-fit,hierarchical,300,3997,0.75,kill,0.05,0.5383333333333333,72.148
1104,best-fit,hierarchical,300,3997,0.75,kill,0.1,0.45166666666666666,64.447
1105,best-fit,random,20,42,0.75,degrade,0.4,0.0661111111111111,0.817
1106,best-fit,random,20,42,0.75,degrade,0.5,0.08777777777777777,0.905
1107,best-fit,random,20,42,0.75,degrade,0.6,0.11833333333333333,0.898
1108,best-fit,random,20,42,0.75,kill,0.01,0.49833333333333335,1.252
1109,best-fit,random,20,42,0.75,kill,0.05,0.20055555555555554,0.872
1110,best-fit,random,20,42,0.75,kill,0.1,0.115,0.901
1111,best-fit,random,20,3997,0.75,degrade,0.4,0.0661111111111111,0.923
1112,best-fit,random,20,3997,0.75,degrade,0.5,0.08944444444444444,0.923
1113,best-fit,random,20,3997,0.75,degrade,0.6,0.12277777777777778,0.966
1114,best-fit,random,20,3997,0.75,kill,0.01,0.4577777777777778,1.075
1115,best-fit,random,20,3997,0.75,kill,0.05,0.21888888888888888,1.029
1116,best-fit,random,20,3997,0.75,kill,0.1,0.22666666666666666,1.035
1117,best-fit,random,50,42,0.75,degrade,0.4,0.06777777777777778,2.645
1118,best-fit,random,50,42,0.75,degrade,0.5,0.08833333333333333,2.82
1119,best-fit,random,50,42,0.75,degrade,0.6,0.12222222222222222,3.025
1120,best-fit,random,50,42,0.75,kill,0.01,0.7066666666666667,3.882
1121,best-fit,random,50,42,0.75,kill,0.05,0.5694444444444444,3.42
1122,best-fit,random,50,42,0.75,kill,0.1,0.4177777777777778,3.206
1123,best-fit,random,50,3997,0.75,degrade,0.4,0.06277777777777778,2.114
1124,best-fit,random,50,3997,0.75,degrade,0.5,0.08833333333333333,2.487
1125,best-fit,random,50,3997,0.75,degrade,0.6,0.12,2.828
1126,best-fit,random,50,3997,0.75,kill,0.01,0.7761111111111111,3.531
1127,best-fit,random,50,3997,0.75,kill,0.05,0.5927777777777777,3.257
1128,best-fit,random,50,3997,0.75,kill,0.1,0.5188888888888888,3.059
1129,best-fit,random,100,42,0.75,degrade,0.4,0.0661111111111111,7.536
1130,best-fit,random,100,42,0.75,degrade,0.5,0.08666666666666667,8.153
1131,best-fit,random,100,42,0.75,degrade,0.6,0.11777777777777777,9.971
1132,best-fit,random,100,42,0.75,kill,0.01,0.8416666666666667,13.535
1133,best-fit,random,100,42,0.75,kill,0.05,0.5744444444444444,10.428
1134,best-fit,random,100,42,0.75,kill,0.1,0.4666666666666667,9.651
1135,best-fit,random,100,3997,0.75,degrade,0.4,0.06388888888888888,7.014
1136,best-fit,random,100,3997,0.75,degrade,0.5,0.08888888888888889,7.613
1137,best-fit,random,100,3997,0.75,degrade,0.6,0.12611111111111112,8.521
1138,best-fit,random,100,3997,0.75,kill,0.01,0.8438888888888889,11.156
1139,best-fit,random,100,3997,0.75,kill,0.05,0.57,9.937
1140,best-fit,random,100,3997,0.75,kill,0.1,0.49,9.624
1141,best-fit,random,300,42,0.75,degrade,0.4,0.06944444444444445,76.569
1142,best-fit,random,300,42,0.75,degrade,0.5,0.08944444444444444,74.201
1143,best-fit,random,300,42,0.75,degrade,0.6,0.12444444444444444,95.567
1144,best-fit,random,300,42,0.75,kill,0.01,0.84,101.071
1145,best-fit,random,300,42,0.75,kill,0.05,0.5833333333333334,80.213
1146,best-fit,random,300,42,0.75,kill,0.1,0.495,72.038
1147,best-fit,random,300,3997,0.75,degrade,0.4,0.06722222222222222,75.565
1148,best-fit,random,300,3997,0.75,degrade,0.5,0.08944444444444444,76.108
1149,best-fit,random,300,3997,0.75,degrade,0.6,0.1238888888888889,96.661
1150,best-fit,random,300,3997,0.75,kill,0.01,0.8666666666666667,116.05
1151,best-fit,random,300,3997,0.75,kill,0.05,0.5533333333333333,86.393
1152,best-fit,random,300,3997,0.75,kill,0.1,0.48333333333333334,83.11
1153,min-energy,star,20,42,0.75,degrade,0.4,0.0,0.874
1154,min-energy,star,20,42,0.75,degrade,0.5,0.0,1.022
1155,min-energy,star,20,42,0.75,degrade,0.6,0.0,0.972
1156,min-energy,star,20,42,0.75,kill,0.01,0.04,1.322
1157,min-energy,star,20,42,0.75,kill,0.05,0.06222222222222222,0.738
1158,min-energy,star,20,42,0.75,kill,0.1,0.07166666666666667,0.765
1159,min-energy,star,20,3997,0.75,degrade,0.4,0.0,1.009
1160,min-energy,star,20,3997,0.75,degrade,0.5,0.0,0.969
1161,min-energy,star,20,3997,0.75,degrade,0.6,0.0,1.013
1162,min-energy,star,20,3997,0.75,kill,0.01,0.0005555555555555556,1.302
1163,min-energy,star,20,3997,0.75,kill,0.05,0.0044444444444444444,1.2
1164,min-energy,star,20,3997,0.75,kill,0.1,0.011666666666666667,1.021
1165,min-energy,star,50,42,0.75,degrade,0.4,0.0033333333333333335,1.495
1166,min-energy,star,50,42,0.75,degrade,0.5,0.0044444444444444444,1.575
1167,min-energy,star,50,42,0.75,degrade,0.6,0.005555555555555556,1.692
1168,min-energy,star,50,42,0.75,kill,0.01,0.0,2.346
1169,min-energy,star,50,42,0.75,kill,0.05,0.002777777777777778,1.816
1170,min-energy,star,50,42,0.75,kill,0.1,0.026111111111111113,1.949
1171,min-energy,star,50,3997,0.75,degrade,0.4,0.0005555555555555556,1.569
1172,min-energy,star,50,3997,0.75,degrade,0.5,0.0005555555555555556,1.609
1173,min-energy,star,50,3997,0.75,degrade,0.6,0.0005555555555555556,1.787
1174,min-energy,star,50,3997,0.75,kill,0.01,0.0,1.977
1175,min-energy,star,50,3997,0.75,kill,0.05,0.0,1.871
1176,min-energy,star,50,3997,0.75,kill,0.1,0.058333333333333334,1.837
1177,min-energy,star,100,42,0.75,degrade,0.4,0.0033333333333333335,2.879
1178,min-energy,star,100,42,0.75,degrade,0.5,0.0038888888888888888,2.913
1179,min-energy,star,100,42,0.75,degrade,0.6,0.005555555555555556,3.06
1180,min-energy,star,100,42,0.75,kill,0.01,0.0022222222222222222,3.524
1181,min-energy,star,100,42,0.75,kill,0.05,0.0011111111111111111,3.285
1182,min-energy,star,100,42,0.75,kill,0.1,0.0016666666666666668,3.31
1183,min-energy,star,100,3997,0.75,degrade,0.4,0.0022222222222222222,2.628
1184,min-energy,star,100,3997,0.75,degrade,0.5,0.002777777777777778,2.685
1185,min-energy,star,100,3997,0.75,degrade,0.6,0.0038888888888888888,2.965
1186,min-energy,star,100,3997,0.75,kill,0.01,0.0016666666666666668,3.606
1187,min-energy,star,100,3997,0.75,kill,0.05,0.0,3.522
1188,min-energy,star,100,3997,0.75,kill,0.1,0.0,3.5
1189,min-energy,star,300,42,0.75,degrade,0.4,0.0005555555555555556,7.695
1190,min-energy,star,300,42,0.75,degrade,0.5,0.0005555555555555556,7.451
1191,min-energy,star,300,42,0.75,degrade,0.6,0.0005555555555555556,8.024
1192,min-energy,star,300,42,0.75,kill,0.01,0.6761111111111111,6.566
1193,min-energy,star,300,42,0.75,kill,0.05,0.1272222222222222,9.067
1194,min-energy,star,300,42,0.75,kill,0.1,0.12555555555555556,8.553
1195,min-energy,star,300,3997,0.75,degrade,0.4,0.002777777777777778,6.697
1196,min-energy,star,300,3997,0.75,degrade,0.5,0.0033333333333333335,7.115
1197,min-energy,star,300,3997,0.75,degrade,0.6,0.005,7.253
1198,min-energy,star,300,3997,0.75,kill,0.01,0.4172222222222222,7.314
1199,min-energy,star,300,3997,0.75,kill,0.05,0.11166666666666666,8.889
1200,min-energy,star,300,3997,0.75,kill,0.1,0.15166666666666667,8.375
1201,min-energy,hierarchical,20,42,0.75,degrade,0.4,0.017777777777777778,0.94
1202,min-energy,hierarchical,20,42,0.75,degrade,0.5,0.02388888888888889,0.997
1203,min-energy,hierarchical,20,42,0.75,degrade,0.6,0.03222222222222222,1.025
1204,min-energy,hierarchical,20,42,0.75,kill,0.01,0.095,1.042
1205,min-energy,hierarchical,20,42,0.75,kill,0.05,0.07555555555555556,0.856
1206,min-energy,hierarchical,20,42,0.75,kill,0.1,0.03722222222222222,0.966
1207,min-energy,hierarchical,20,3997,0.75,degrade,0.4,0.016666666666666666,1.13
1208,min-energy,hierarchical,20,3997,0.75,degrade,0.5,0.02277777777777778,1.098
1209,min-energy,hierarchical,20,3997,0.75,degrade,0.6,0.03111111111111111,1.21
1210,min-energy,hierarchical,20,3997,0.75,kill,0.01,0.05277777777777778,1.254
1211,min-energy,hierarchical,20,3997,0.75,kill,0.05,0.010555555555555556,1.209
1212,min-energy,hierarchical,20,3997,0.75,kill,0.1,0.03,1.13
1213,min-energy,hierarchical,50,42,0.75,degrade,0.4,0.019444444444444445,2.256
1214,min-energy,hierarchical,50,42,0.75,degrade,0.5,0.025,2.291
1215,min-energy,hierarchical,50,42,0.75,degrade,0.6,0.035,2.492
1216,min-energy,hierarchical,50,42,0.75,kill,0.01,0.018333333333333333,3.372
1217,min-energy,hierarchical,50,42,0.75,kill,0.05,0.03611111111111111,3.13
1218,min-energy,hierarchical,50,42,0.75,kill,0.1,0.022222222222222223,2.909
1219,min-energy,hierarchical,50,3997,0.75,degrade,0.4,0.017777777777777778,2.394
1220,min-energy,hierarchical,50,3997,0.75,degrade,0.5,0.02388888888888889,2.575
1221,min-energy,hierarchical,50,3997,0.75,degrade,0.6,0.03333333333333333,2.783
1222,min-energy,hierarchical,50,3997,0.75,kill,0.01,0.013333333333333334,3.254
1223,min-energy,hierarchical,50,3997,0.75,kill,0.05,0.017222222222222222,3.013
1224,min-energy,hierarchical,50,3997,0.75,kill,0.1,0.005,2.801
1225,min-energy,hierarchical,100,42,0.75,degrade,0.4,0.017777777777777778,6.493
1226,min-energy,hierarchical,100,42,0.75,degrade,0.5,0.025,6.921
1227,min-energy,hierarchical,100,42,0.75,degrade,0.6,0.034444444444444444,7.695
1228,min-energy,hierarchical,100,42,0.75,kill,0.01,0.075,8.788
1229,min-energy,hierarchical,100,42,0.75,kill,0.05,0.041666666666666664,7.825
1230,min-energy,hierarchical,100,42,0.75,kill,0.1,0.03166666666666667,7.868
1231,min-energy,hierarchical,100,3997,0.75,degrade,0.4,0.0022222222222222222,6.807
1232,min-energy,hierarchical,100,3997,0.75,degrade,0.5,0.0022222222222222222,6.443
1233,min-energy,hierarchical,100,3997,0.75,degrade,0.6,0.0038888888888888888,7.083
1234,min-energy,hierarchical,100,3997,0.75,kill,0.01,0.0,8.256
1235,min-energy,hierarchical,100,3997,0.75,kill,0.05,0.0033333333333333335,6.875
1236,min-energy,hierarchical,100,3997,0.75,kill,0.1,0.013333333333333334,6.828
1237,min-energy,hierarchical,300,42,0.75,degrade,0.4,0.017777777777777778,52.368
1238,min-energy,hierarchical,300,42,0.75,degrade,0.5,0.02388888888888889,52.518
1239,min-energy,hierarchical,300,42,0.75,degrade,0.6,0.03277777777777778,58.522
1240,min-energy,hierarchical,300,42,0.75,kill,0.01,0.5566666666666666,50.314
1241,min-energy,hierarchical,300,42,0.75,kill,0.05,0.26666666666666666,45.578
1242,min-energy,hierarchical,300,42,0.75,kill,0.1,0.20833333333333334,43.795
1243,min-energy,hierarchical,300,3997,0.75,degrade,0.4,0.0011111111111111111,46.7
1244,min-energy,hierarchical,300,3997,0.75,degrade,0.5,0.0005555555555555556,49.452
1245,min-energy,hierarchical,300,3997,0.75,degrade,0.6,0.0011111111111111111,54.305
1246,min-energy,hierarchical,300,3997,0.75,kill,0.01,0.61,51.527
1247,min-energy,hierarchical,300,3997,0.75,kill,0.05,0.33,42.634
1248,min-energy,hierarchical,300,3997,0.75,kill,0.1,0.23166666666666666,41.377
1249,min-energy,random,20,42,0.75,degrade,0.4,0.017777777777777778,0.931
1250,min-energy,random,20,42,0.75,degrade,0.5,0.02388888888888889,0.974
1251,min-energy,random,20,42,0.75,degrade,0.6,0.03222222222222222,1.01
1252,min-energy,random,20,42,0.75,kill,0.01,0.07222222222222222,1.056
1253,min-energy,random,20,42,0.75,kill,0.05,0.06944444444444445,0.855
1254,min-energy,random,20,42,0.75,kill,0.1,0.07555555555555556,0.923
1255,min-energy,random,20,3997,0.75,degrade,0.4,0.016666666666666666,0.927
1256,min-energy,random,20,3997,0.75,degrade,0.5,0.02277777777777778,0.963
1257,min-energy,random,20,3997,0.75,degrade,0.6,0.03111111111111111,1.088
1258,min-energy,random,20,3997,0.75,kill,0.01,0.0,1.298
1259,min-energy,random,20,3997,0.75,kill,0.05,0.006111111111111111,1.08
1260,min-energy,random,20,3997,0.75,kill,0.1,0.024444444444444446,1.09
1261,min-energy,random,50,42,0.75,degrade,0.4,0.0033333333333333335,2.212
1262,min-energy,random,50,42,0.75,degrade,0.5,0.0038888888888888888,2.354
1263,min-energy,random,50,42,0.75,degrade,0.6,0.005555555555555556,2.461
1264,min-energy,random,50,42,0.75,kill,0.01,0.016666666666666666,3.331
1265,min-energy,random,50,42,0.75,kill,0.05,0.07,3.002
1266,min-energy,random,50,42,0.75,kill,0.1,0.021666666666666667,2.529
1267,min-energy,random,50,3997,0.75,degrade,0.4,0.017777777777777778,2.303
1268,min-energy,random,50,3997,0.75,degrade,0.5,0.02388888888888889,2.496
1269,min-energy,random,50,3997,0.75,degrade,0.6,0.03333333333333333,2.633
1270,min-energy,random,50,3997,0.75,kill,0.01,0.013333333333333334,3.405
1271,min-energy,random,50,3997,0.75,kill,0.05,0.012222222222222223,2.723
1272,min-energy,random,50,3997,0.75,kill,0.1,0.018333333333333333,2.753
1273,min-energy,random,100,42,0.75,degrade,0.4,0.017222222222222222,6.899
1274,min-energy,random,100,42,0.75,degrade,0.5,0.0044444444444444444,7.405
1275,min-energy,random,100,42,0.75,degrade,0.6,0.03333333333333333,8.381
1276,min-energy,random,100,42,0.75,kill,0.01,0.075,8.624
1277,min-energy,random,100,42,0.75,kill,0.05,0.02666666666666667,8.504
1278,min-energy,random,100,42,0.75,kill,0.1,0.02722222222222222,7.784
1279,min-energy,random,100,3997,0.75,degrade,0.4,0.0077777777777777776,7.196
1280,min-energy,random,100,3997,0.75,degrade,0.5,0.007222222222222222,7.326
1281,min-energy,random,100,3997,0.75,degrade,0.6,0.008888888888888889,8.146
1282,min-energy,random,100,3997,0.75,kill,0.01,0.0,9.507
1283,min-energy,random,100,3997,0.75,kill,0.05,0.005,8.108
1284,min-energy,random,100,3997,0.75,kill,0.1,0.013333333333333334,7.707
1285,min-energy,random,300,42,0.75,degrade,0.4,0.017777777777777778,65.662
1286,min-energy,random,300,42,0.75,degrade,0.5,0.02388888888888889,67.049
1287,min-energy,random,300,42,0.75,degrade,0.6,0.03277777777777778,76.777
1288,min-energy,random,300,42,0.75,kill,0.01,0.4633333333333333,65.793
1289,min-energy,random,300,42,0.75,kill,0.05,0.32,54.793
1290,min-energy,random,300,42,0.75,kill,0.1,0.20333333333333334,54.218
1291,min-energy,random,300,3997,0.75,degrade,0.4,0.002777777777777778,61.937
1292,min-energy,random,300,3997,0.75,degrade,0.5,0.0038888888888888888,60.12
1293,min-energy,random,300,3997,0.75,degrade,0.6,0.005,70.081
1294,min-energy,random,300,3997,0.75,kill,0.01,0.58,67.202
1295,min-energy,random,300,3997,0.75,kill,0.05,0.4083333333333333,54.647
1296,min-energy,random,300,3997,0.75,kill,0.1,0.25833333333333336,53.671
